aqi,temperature,humidity,pm2_5,pm10,timestamp,dataSource,_id,location,__v,location.latitude,location.longitude
98,31.7,52.1,54,57,2025-09-25 03:40:05+00:00,synthetic,synth_00248,,0.0,28.6139,77.209
104,35.3,43.4,79,85,2025-09-25 04:40:05+00:00,synthetic,synth_00249,,0.0,28.6139,77.209
106,32.7,44.6,25,25,2025-09-25 05:40:05+00:00,synthetic,synth_00250,,0.0,28.6139,77.209
108,35.0,43.5,49,51,2025-09-25 06:40:05+00:00,synthetic,synth_00251,,0.0,28.6139,77.209
106,34.3,40.6,8,9,2025-09-25 07:40:05+00:00,synthetic,synth_00252,,0.0,28.6139,77.209
104,37.6,37.5,71,72,2025-09-25 08:40:05+00:00,synthetic,synth_00253,,0.0,28.6139,77.209
105,38.0,38.0,54,54,2025-09-25 09:40:05+00:00,synthetic,synth_00254,,0.0,28.6139,77.209
105,35.3,38.5,5,5,2025-09-25 10:40:05+00:00,synthetic,synth_00255,,0.0,28.6139,77.209
104,34.3,36.4,27,33,2025-09-25 11:40:05+00:00,synthetic,synth_00256,,0.0,28.6139,77.209
107,34.3,42.3,23,25,2025-09-25 12:40:05+00:00,synthetic,synth_00257,,0.0,28.6139,77.209
105,34.7,41.4,56,56,2025-09-25 13:40:05+00:00,synthetic,synth_00258,,0.0,28.6139,77.209
101,34.2,40.9,50,51,2025-09-25 14:40:05+00:00,synthetic,synth_00259,,0.0,28.6139,77.209
99,29.9,51.4,23,23,2025-09-25 15:40:05+00:00,synthetic,synth_00260,,0.0,28.6139,77.209
100,30.1,49.3,49,49,2025-09-25 16:40:05+00:00,synthetic,synth_00261,,0.0,28.6139,77.209
103,30.0,49.6,5,5,2025-09-25 17:40:05+00:00,synthetic,synth_00262,,0.0,28.6139,77.209
102,29.1,53.6,14,15,2025-09-25 18:40:05+00:00,synthetic,synth_00263,,0.0,28.6139,77.209
106,29.1,52.0,46,49,2025-09-25 19:40:05+00:00,synthetic,synth_00264,,0.0,28.6139,77.209
102,27.2,55.9,5,5,2025-09-25 20:40:05+00:00,synthetic,synth_00265,,0.0,28.6139,77.209
104,28.9,52.6,75,83,2025-09-25 21:40:05+00:00,synthetic,synth_00266,,0.0,28.6139,77.209
101,27.2,53.8,21,26,2025-09-25 22:40:05+00:00,synthetic,synth_00267,,0.0,28.6139,77.209
102,27.9,51.7,36,37,2025-09-25 23:40:05+00:00,synthetic,synth_00268,,0.0,28.6139,77.209
100,30.6,49.9,94,103,2025-09-26 00:40:05+00:00,synthetic,synth_00269,,0.0,28.6139,77.209
99,29.7,49.1,16,19,2025-09-26 01:40:05+00:00,synthetic,synth_00270,,0.0,28.6139,77.209
96,31.2,50.2,60,60,2025-09-26 02:40:05+00:00,synthetic,synth_00271,,0.0,28.6139,77.209
93,31.8,46.8,48,51,2025-09-26 03:40:05+00:00,synthetic,synth_00272,,0.0,28.6139,77.209
103,32.1,47.9,14,15,2025-09-26 04:40:05+00:00,synthetic,synth_00273,,0.0,28.6139,77.209
97,33.6,45.0,47,56,2025-09-26 05:40:05+00:00,synthetic,synth_00274,,0.0,28.6139,77.209
102,34.8,40.4,44,45,2025-09-26 06:40:05+00:00,synthetic,synth_00275,,0.0,28.6139,77.209
105,34.9,43.1,68,70,2025-09-26 07:40:05+00:00,synthetic,synth_00276,,0.0,28.6139,77.209
99,36.5,37.2,18,18,2025-09-26 08:40:05+00:00,synthetic,synth_00277,,0.0,28.6139,77.209
106,36.0,38.2,45,45,2025-09-26 09:40:05+00:00,synthetic,synth_00278,,0.0,28.6139,77.209
112,36.7,39.5,37,37,2025-09-26 10:40:05+00:00,synthetic,synth_00279,,0.0,28.6139,77.209
108,34.8,41.3,31,36,2025-09-26 11:40:05+00:00,synthetic,synth_00280,,0.0,28.6139,77.209
101,35.3,39.5,42,42,2025-09-26 12:40:05+00:00,synthetic,synth_00281,,0.0,28.6139,77.209
102,33.7,45.6,5,5,2025-09-26 13:40:05+00:00,synthetic,synth_00282,,0.0,28.6139,77.209
101,33.7,44.1,41,46,2025-09-26 14:40:05+00:00,synthetic,synth_00283,,0.0,28.6139,77.209
102,32.7,48.2,29,29,2025-09-26 15:40:05+00:00,synthetic,synth_00284,,0.0,28.6139,77.209
106,29.3,52.8,31,32,2025-09-26 16:40:05+00:00,synthetic,synth_00285,,0.0,28.6139,77.209
107,30.9,48.0,44,45,2025-09-26 17:40:05+00:00,synthetic,synth_00286,,0.0,28.6139,77.209
111,28.8,54.8,47,51,2025-09-26 18:40:05+00:00,synthetic,synth_00287,,0.0,28.6139,77.209
112,29.3,52.3,74,77,2025-09-26 19:40:05+00:00,synthetic,synth_00288,,0.0,28.6139,77.209
113,26.5,54.4,13,18,2025-09-26 20:40:05+00:00,synthetic,synth_00289,,0.0,28.6139,77.209
110,27.9,56.5,30,32,2025-09-26 21:40:05+00:00,synthetic,synth_00290,,0.0,28.6139,77.209
111,28.4,55.7,34,38,2025-09-26 22:40:05+00:00,synthetic,synth_00291,,0.0,28.6139,77.209
105,27.9,56.0,5,5,2025-09-26 23:40:05+00:00,synthetic,synth_00292,,0.0,28.6139,77.209
106,30.9,51.0,62,62,2025-09-27 00:40:05+00:00,synthetic,synth_00293,,0.0,28.6139,77.209
99,31.1,47.8,19,21,2025-09-27 01:40:05+00:00,synthetic,synth_00294,,0.0,28.6139,77.209
95,30.8,50.1,62,62,2025-09-27 02:40:05+00:00,synthetic,synth_00295,,0.0,28.6139,77.209
90,31.2,46.8,24,25,2025-09-27 03:40:05+00:00,synthetic,synth_00296,,0.0,28.6139,77.209
83,33.0,42.3,43,43,2025-09-27 04:40:05+00:00,synthetic,synth_00297,,0.0,28.6139,77.209
86,32.6,45.9,54,59,2025-09-27 05:40:05+00:00,synthetic,synth_00298,,0.0,28.6139,77.209
89,33.9,40.8,22,22,2025-09-27 06:40:05+00:00,synthetic,synth_00299,,0.0,28.6139,77.209
100,34.6,38.5,25,25,2025-09-27 07:40:05+00:00,synthetic,synth_00300,,0.0,28.6139,77.209
102,34.6,42.9,42,44,2025-09-27 08:40:05+00:00,synthetic,synth_00301,,0.0,28.6139,77.209
108,36.1,37.2,44,45,2025-09-27 09:40:05+00:00,synthetic,synth_00302,,0.0,28.6139,77.209
103,35.3,39.4,16,16,2025-09-27 10:40:05+00:00,synthetic,synth_00303,,0.0,28.6139,77.209
98,34.8,43.3,41,43,2025-09-27 11:40:05+00:00,synthetic,synth_00304,,0.0,28.6139,77.209
96,35.9,39.4,35,37,2025-09-27 12:40:05+00:00,synthetic,synth_00305,,0.0,28.6139,77.209
87,34.2,41.6,32,32,2025-09-27 13:40:05+00:00,synthetic,synth_00306,,0.0,28.6139,77.209
84,33.5,41.8,38,38,2025-09-27 14:40:05+00:00,synthetic,synth_00307,,0.0,28.6139,77.209
88,31.9,49.8,32,36,2025-09-27 15:40:05+00:00,synthetic,synth_00308,,0.0,28.6139,77.209
93,32.1,45.6,21,22,2025-09-27 16:40:05+00:00,synthetic,synth_00309,,0.0,28.6139,77.209
94,31.3,45.5,56,56,2025-09-27 17:40:05+00:00,synthetic,synth_00310,,0.0,28.6139,77.209
100,28.9,52.3,51,53,2025-09-27 18:40:05+00:00,synthetic,synth_00311,,0.0,28.6139,77.209
98,30.1,53.2,46,47,2025-09-27 19:40:05+00:00,synthetic,synth_00312,,0.0,28.6139,77.209
91,28.6,55.6,9,9,2025-09-27 20:40:05+00:00,synthetic,synth_00313,,0.0,28.6139,77.209
91,27.4,56.4,34,36,2025-09-27 21:40:05+00:00,synthetic,synth_00314,,0.0,28.6139,77.209
93,27.6,54.9,32,32,2025-09-27 22:40:05+00:00,synthetic,synth_00315,,0.0,28.6139,77.209
91,29.5,51.9,66,68,2025-09-27 23:40:05+00:00,synthetic,synth_00316,,0.0,28.6139,77.209
95,28.9,53.5,32,32,2025-09-28 00:40:05+00:00,synthetic,synth_00317,,0.0,28.6139,77.209
87,31.2,52.3,35,38,2025-09-28 01:40:05+00:00,synthetic,synth_00318,,0.0,28.6139,77.209
80,29.6,49.7,17,17,2025-09-28 02:40:05+00:00,synthetic,synth_00319,,0.0,28.6139,77.209
73,31.0,49.1,50,50,2025-09-28 03:40:05+00:00,synthetic,synth_00320,,0.0,28.6139,77.209
67,33.4,46.9,11,13,2025-09-28 04:40:05+00:00,synthetic,synth_00321,,0.0,28.6139,77.209
72,35.8,36.5,25,28,2025-09-28 05:40:05+00:00,synthetic,synth_00322,,0.0,28.6139,77.209
83,34.8,40.3,32,33,2025-09-28 06:40:05+00:00,synthetic,synth_00323,,0.0,28.6139,77.209
90,35.3,39.5,30,30,2025-09-28 07:40:05+00:00,synthetic,synth_00324,,0.0,28.6139,77.209
87,35.5,38.9,52,58,2025-09-28 08:40:05+00:00,synthetic,synth_00325,,0.0,28.6139,77.209
83,38.2,36.3,89,95,2025-09-28 09:40:05+00:00,synthetic,synth_00326,,0.0,28.6139,77.209
88,36.6,37.8,42,44,2025-09-28 10:40:05+00:00,synthetic,synth_00327,,0.0,28.6139,77.209
86,36.6,33.0,56,60,2025-09-28 11:40:05+00:00,synthetic,synth_00328,,0.0,28.6139,77.209
85,35.8,40.5,18,20,2025-09-28 12:40:05+00:00,synthetic,synth_00329,,0.0,28.6139,77.209
80,33.0,44.9,5,6,2025-09-28 13:40:05+00:00,synthetic,synth_00330,,0.0,28.6139,77.209
84,33.0,45.4,43,46,2025-09-28 14:40:05+00:00,synthetic,synth_00331,,0.0,28.6139,77.209
89,32.9,46.9,44,44,2025-09-28 15:40:05+00:00,synthetic,synth_00332,,0.0,28.6139,77.209
89,30.3,49.0,13,13,2025-09-28 16:40:05+00:00,synthetic,synth_00333,,0.0,28.6139,77.209
84,30.3,48.5,37,41,2025-09-28 17:40:05+00:00,synthetic,synth_00334,,0.0,28.6139,77.209
82,28.3,51.6,18,18,2025-09-28 18:40:05+00:00,synthetic,synth_00335,,0.0,28.6139,77.209
86,28.3,50.7,5,5,2025-09-28 19:40:05+00:00,synthetic,synth_00336,,0.0,28.6139,77.209
94,25.0,59.5,16,18,2025-09-28 20:40:05+00:00,synthetic,synth_00337,,0.0,28.6139,77.209
95,28.4,51.8,26,29,2025-09-28 21:40:05+00:00,synthetic,synth_00338,,0.0,28.6139,77.209
98,29.6,52.1,87,87,2025-09-28 22:40:05+00:00,synthetic,synth_00339,,0.0,28.6139,77.209
93,27.7,55.0,20,24,2025-09-28 23:40:05+00:00,synthetic,synth_00340,,0.0,28.6139,77.209
94,28.6,53.5,36,36,2025-09-29 00:40:05+00:00,synthetic,synth_00341,,0.0,28.6139,77.209
92,28.3,52.0,24,27,2025-09-29 01:40:05+00:00,synthetic,synth_00342,,0.0,28.6139,77.209
94,31.4,47.7,38,40,2025-09-29 02:40:05+00:00,synthetic,synth_00343,,0.0,28.6139,77.209
96,29.2,51.0,29,32,2025-09-29 03:40:05+00:00,synthetic,synth_00344,,0.0,28.6139,77.209
100,33.3,45.0,55,57,2025-09-29 04:40:05+00:00,synthetic,synth_00345,,0.0,28.6139,77.209
102,34.0,42.2,59,63,2025-09-29 05:40:05+00:00,synthetic,synth_00346,,0.0,28.6139,77.209
97,33.0,41.0,5,5,2025-09-29 06:40:05+00:00,synthetic,synth_00347,,0.0,28.6139,77.209
99,36.1,39.6,65,65,2025-09-29 07:40:05+00:00,synthetic,synth_00348,,0.0,28.6139,77.209
108,36.2,36.2,29,33,2025-09-29 08:40:05+00:00,synthetic,synth_00349,,0.0,28.6139,77.209
110,34.8,42.2,14,19,2025-09-29 09:40:05+00:00,synthetic,synth_00350,,0.0,28.6139,77.209
104,35.9,40.0,45,47,2025-09-29 10:40:05+00:00,synthetic,synth_00351,,0.0,28.6139,77.209
102,35.7,37.6,15,15,2025-09-29 11:40:05+00:00,synthetic,synth_00352,,0.0,28.6139,77.209
88,36.9,38.1,27,27,2025-09-29 12:40:05+00:00,synthetic,synth_00353,,0.0,28.6139,77.209
89,33.5,45.6,44,48,2025-09-29 13:40:05+00:00,synthetic,synth_00354,,0.0,28.6139,77.209
92,33.9,43.8,30,30,2025-09-29 14:40:05+00:00,synthetic,synth_00355,,0.0,28.6139,77.209
94,31.9,44.8,64,67,2025-09-29 15:40:05+00:00,synthetic,synth_00356,,0.0,28.6139,77.209
97,31.1,50.8,30,30,2025-09-29 16:40:05+00:00,synthetic,synth_00357,,0.0,28.6139,77.209
99,29.3,53.6,5,5,2025-09-29 17:40:05+00:00,synthetic,synth_00358,,0.0,28.6139,77.209
97,28.7,52.0,28,30,2025-09-29 18:40:05+00:00,synthetic,synth_00359,,0.0,28.6139,77.209
96,29.2,54.2,45,45,2025-09-29 19:40:05+00:00,synthetic,synth_00360,,0.0,28.6139,77.209
96,27.4,55.7,14,14,2025-09-29 20:40:05+00:00,synthetic,synth_00361,,0.0,28.6139,77.209
97,27.3,59.4,27,29,2025-09-29 21:40:05+00:00,synthetic,synth_00362,,0.0,28.6139,77.209
106,27.8,54.1,36,41,2025-09-29 22:40:05+00:00,synthetic,synth_00363,,0.0,28.6139,77.209
95,27.8,55.1,60,65,2025-09-29 23:40:05+00:00,synthetic,synth_00364,,0.0,28.6139,77.209
90,30.8,47.1,42,42,2025-09-30 00:40:05+00:00,synthetic,synth_00365,,0.0,28.6139,77.209
93,29.1,53.0,41,42,2025-09-30 01:40:05+00:00,synthetic,synth_00366,,0.0,28.6139,77.209
97,29.1,52.0,16,16,2025-09-30 02:40:05+00:00,synthetic,synth_00367,,0.0,28.6139,77.209
95,30.5,50.3,37,37,2025-09-30 03:40:05+00:00,synthetic,synth_00368,,0.0,28.6139,77.209
94,32.4,45.7,48,49,2025-09-30 04:40:05+00:00,synthetic,synth_00369,,0.0,28.6139,77.209
94,33.9,41.9,17,22,2025-09-30 05:40:05+00:00,synthetic,synth_00370,,0.0,28.6139,77.209
103,32.6,46.3,20,23,2025-09-30 06:40:05+00:00,synthetic,synth_00371,,0.0,28.6139,77.209
97,34.6,42.9,50,50,2025-09-30 07:40:05+00:00,synthetic,synth_00372,,0.0,28.6139,77.209
100,36.1,39.7,57,57,2025-09-30 08:40:05+00:00,synthetic,synth_00373,,0.0,28.6139,77.209
110,35.2,37.7,40,44,2025-09-30 09:40:05+00:00,synthetic,synth_00374,,0.0,28.6139,77.209
107,35.3,40.4,60,64,2025-09-30 10:40:05+00:00,synthetic,synth_00375,,0.0,28.6139,77.209
107,33.1,43.9,31,32,2025-09-30 11:40:05+00:00,synthetic,synth_00376,,0.0,28.6139,77.209
107,35.1,41.8,7,8,2025-09-30 12:40:05+00:00,synthetic,synth_00377,,0.0,28.6139,77.209
100,34.5,40.6,30,32,2025-09-30 13:40:05+00:00,synthetic,synth_00378,,0.0,28.6139,77.209
94,33.4,41.2,16,17,2025-09-30 14:40:05+00:00,synthetic,synth_00379,,0.0,28.6139,77.209
88,33.0,42.6,16,18,2025-09-30 15:40:05+00:00,synthetic,synth_00380,,0.0,28.6139,77.209
95,30.6,51.4,36,39,2025-09-30 16:40:05+00:00,synthetic,synth_00381,,0.0,28.6139,77.209
99,29.2,52.4,20,25,2025-09-30 17:40:05+00:00,synthetic,synth_00382,,0.0,28.6139,77.209
105,29.6,48.9,6,7,2025-09-30 18:40:05+00:00,synthetic,synth_00383,,0.0,28.6139,77.209
114,30.6,50.8,102,110,2025-09-30 19:40:05+00:00,synthetic,synth_00384,,0.0,28.6139,77.209
110,29.2,54.0,76,80,2025-09-30 20:40:05+00:00,synthetic,synth_00385,,0.0,28.6139,77.209
111,27.2,53.7,29,32,2025-09-30 21:40:05+00:00,synthetic,synth_00386,,0.0,28.6139,77.209
110,28.7,55.1,65,67,2025-09-30 22:40:05+00:00,synthetic,synth_00387,,0.0,28.6139,77.209
110,28.4,53.9,47,49,2025-09-30 23:40:05+00:00,synthetic,synth_00388,,0.0,28.6139,77.209
110,29.5,51.8,49,50,2025-10-01 00:40:05+00:00,synthetic,synth_00389,,0.0,28.6139,77.209
108,30.2,49.4,35,41,2025-10-01 01:40:05+00:00,synthetic,synth_00390,,0.0,28.6139,77.209
103,30.7,47.8,25,27,2025-10-01 02:40:05+00:00,synthetic,synth_00391,,0.0,28.6139,77.209
103,32.0,46.3,8,8,2025-10-01 03:40:05+00:00,synthetic,synth_00392,,0.0,28.6139,77.209
94,31.9,44.3,33,39,2025-10-01 04:40:05+00:00,synthetic,synth_00393,,0.0,28.6139,77.209
93,33.9,40.6,57,64,2025-10-01 05:40:05+00:00,synthetic,synth_00394,,0.0,28.6139,77.209
96,34.4,42.2,28,33,2025-10-01 06:40:05+00:00,synthetic,synth_00395,,0.0,28.6139,77.209
98,34.2,41.6,5,5,2025-10-01 07:40:05+00:00,synthetic,synth_00396,,0.0,28.6139,77.209
104,35.7,37.7,34,34,2025-10-01 08:40:05+00:00,synthetic,synth_00397,,0.0,28.6139,77.209
110,34.8,39.5,51,52,2025-10-01 09:40:05+00:00,synthetic,synth_00398,,0.0,28.6139,77.209
108,34.4,38.9,11,11,2025-10-01 10:40:05+00:00,synthetic,synth_00399,,0.0,28.6139,77.209
101,35.2,39.7,47,52,2025-10-01 11:40:05+00:00,synthetic,synth_00400,,0.0,28.6139,77.209
93,36.1,36.9,53,60,2025-10-01 12:40:05+00:00,synthetic,synth_00401,,0.0,28.6139,77.209
88,34.7,41.2,16,17,2025-10-01 13:40:05+00:00,synthetic,synth_00402,,0.0,28.6139,77.209
91,33.6,44.7,5,5,2025-10-01 14:40:05+00:00,synthetic,synth_00403,,0.0,28.6139,77.209
87,33.0,44.7,46,47,2025-10-01 15:40:05+00:00,synthetic,synth_00404,,0.0,28.6139,77.209
93,30.7,48.0,14,14,2025-10-01 16:40:05+00:00,synthetic,synth_00405,,0.0,28.6139,77.209
97,30.2,47.6,59,65,2025-10-01 17:40:05+00:00,synthetic,synth_00406,,0.0,28.6139,77.209
95,29.2,52.7,47,49,2025-10-01 18:40:05+00:00,synthetic,synth_00407,,0.0,28.6139,77.209
96,27.5,53.4,20,20,2025-10-01 19:40:05+00:00,synthetic,synth_00408,,0.0,28.6139,77.209
102,28.3,54.9,66,71,2025-10-01 20:40:05+00:00,synthetic,synth_00409,,0.0,28.6139,77.209
102,28.7,51.4,55,60,2025-10-01 21:40:05+00:00,synthetic,synth_00410,,0.0,28.6139,77.209
99,28.6,53.0,41,49,2025-10-01 22:40:05+00:00,synthetic,synth_00411,,0.0,28.6139,77.209
96,27.9,55.0,5,9,2025-10-01 23:40:05+00:00,synthetic,synth_00412,,0.0,28.6139,77.209
91,28.7,56.4,54,54,2025-10-02 00:40:05+00:00,synthetic,synth_00413,,0.0,28.6139,77.209
90,29.7,51.4,48,48,2025-10-02 01:40:05+00:00,synthetic,synth_00414,,0.0,28.6139,77.209
92,29.8,52.8,12,14,2025-10-02 02:40:05+00:00,synthetic,synth_00415,,0.0,28.6139,77.209
92,32.1,46.7,29,33,2025-10-02 03:40:05+00:00,synthetic,synth_00416,,0.0,28.6139,77.209
92,31.4,45.7,35,39,2025-10-02 04:40:05+00:00,synthetic,synth_00417,,0.0,28.6139,77.209
89,33.4,43.8,8,8,2025-10-02 05:40:05+00:00,synthetic,synth_00418,,0.0,28.6139,77.209
93,34.7,37.4,39,39,2025-10-02 06:40:05+00:00,synthetic,synth_00419,,0.0,28.6139,77.209
99,36.9,37.9,97,103,2025-10-02 07:40:05+00:00,synthetic,synth_00420,,0.0,28.6139,77.209
105,37.7,33.7,51,51,2025-10-02 08:40:05+00:00,synthetic,synth_00421,,0.0,28.6139,77.209
109,35.1,39.1,25,28,2025-10-02 09:40:05+00:00,synthetic,synth_00422,,0.0,28.6139,77.209
102,35.3,37.6,36,37,2025-10-02 10:40:05+00:00,synthetic,synth_00423,,0.0,28.6139,77.209
110,34.6,40.4,52,59,2025-10-02 11:40:05+00:00,synthetic,synth_00424,,0.0,28.6139,77.209
98,35.7,38.8,5,5,2025-10-02 12:40:05+00:00,synthetic,synth_00425,,0.0,28.6139,77.209
85,34.5,43.1,24,26,2025-10-02 13:40:05+00:00,synthetic,synth_00426,,0.0,28.6139,77.209
84,32.6,44.4,29,33,2025-10-02 14:40:05+00:00,synthetic,synth_00427,,0.0,28.6139,77.209
91,32.2,43.4,26,27,2025-10-02 15:40:05+00:00,synthetic,synth_00428,,0.0,28.6139,77.209
105,32.0,47.8,16,21,2025-10-02 16:40:05+00:00,synthetic,synth_00429,,0.0,28.6139,77.209
107,30.4,52.0,49,49,2025-10-02 17:40:05+00:00,synthetic,synth_00430,,0.0,28.6139,77.209
102,28.6,52.9,37,37,2025-10-02 18:40:05+00:00,synthetic,synth_00431,,0.0,28.6139,77.209
104,29.4,47.9,35,38,2025-10-02 19:40:05+00:00,synthetic,synth_00432,,0.0,28.6139,77.209
109,26.3,58.2,25,25,2025-10-02 20:40:05+00:00,synthetic,synth_00433,,0.0,28.6139,77.209
105,27.3,51.8,38,43,2025-10-02 21:40:05+00:00,synthetic,synth_00434,,0.0,28.6139,77.209
106,27.3,55.1,18,20,2025-10-02 22:40:05+00:00,synthetic,synth_00435,,0.0,28.6139,77.209
101,28.7,55.6,39,43,2025-10-02 23:40:05+00:00,synthetic,synth_00436,,0.0,28.6139,77.209
101,29.8,50.1,70,75,2025-10-03 00:40:05+00:00,synthetic,synth_00437,,0.0,28.6139,77.209
98,29.7,51.7,26,27,2025-10-03 01:40:05+00:00,synthetic,synth_00438,,0.0,28.6139,77.209
104,31.2,50.3,51,55,2025-10-03 02:40:05+00:00,synthetic,synth_00439,,0.0,28.6139,77.209
108,30.7,47.5,28,28,2025-10-03 03:40:05+00:00,synthetic,synth_00440,,0.0,28.6139,77.209
103,32.0,47.2,5,8,2025-10-03 04:40:05+00:00,synthetic,synth_00441,,0.0,28.6139,77.209
104,33.5,45.3,50,55,2025-10-03 05:40:05+00:00,synthetic,synth_00442,,0.0,28.6139,77.209
105,33.7,41.5,50,50,2025-10-03 06:40:05+00:00,synthetic,synth_00443,,0.0,28.6139,77.209
108,35.3,37.0,15,17,2025-10-03 07:40:05+00:00,synthetic,synth_00444,,0.0,28.6139,77.209
107,36.2,37.5,44,44,2025-10-03 08:40:05+00:00,synthetic,synth_00445,,0.0,28.6139,77.209
110,35.3,38.5,11,11,2025-10-03 09:40:05+00:00,synthetic,synth_00446,,0.0,28.6139,77.209
106,36.5,38.5,53,53,2025-10-03 10:40:05+00:00,synthetic,synth_00447,,0.0,28.6139,77.209
106,35.0,40.3,48,50,2025-10-03 11:40:05+00:00,synthetic,synth_00448,,0.0,28.6139,77.209
103,36.6,36.0,67,74,2025-10-03 12:40:05+00:00,synthetic,synth_00449,,0.0,28.6139,77.209
101,36.4,40.3,57,63,2025-10-03 13:40:05+00:00,synthetic,synth_00450,,0.0,28.6139,77.209
99,33.0,47.1,30,35,2025-10-03 14:40:05+00:00,synthetic,synth_00451,,0.0,28.6139,77.209
100,31.9,42.2,12,15,2025-10-03 15:40:05+00:00,synthetic,synth_00452,,0.0,28.6139,77.209
98,32.9,44.0,32,38,2025-10-03 16:40:05+00:00,synthetic,synth_00453,,0.0,28.6139,77.209
109,31.1,50.7,34,34,2025-10-03 17:40:05+00:00,synthetic,synth_00454,,0.0,28.6139,77.209
114,30.6,48.8,82,84,2025-10-03 18:40:05+00:00,synthetic,synth_00455,,0.0,28.6139,77.209
111,30.1,52.1,47,50,2025-10-03 19:40:05+00:00,synthetic,synth_00456,,0.0,28.6139,77.209
110,26.3,57.3,50,50,2025-10-03 20:40:05+00:00,synthetic,synth_00457,,0.0,28.6139,77.209
109,29.3,54.6,31,32,2025-10-03 21:40:05+00:00,synthetic,synth_00458,,0.0,28.6139,77.209
106,27.9,53.0,23,26,2025-10-03 22:40:05+00:00,synthetic,synth_00459,,0.0,28.6139,77.209
107,28.7,51.6,23,26,2025-10-03 23:40:05+00:00,synthetic,synth_00460,,0.0,28.6139,77.209
101,28.6,53.0,43,43,2025-10-04 00:40:05+00:00,synthetic,synth_00461,,0.0,28.6139,77.209
96,28.5,52.0,5,5,2025-10-04 01:40:05+00:00,synthetic,synth_00462,,0.0,28.6139,77.209
92,31.5,46.7,36,36,2025-10-04 02:40:05+00:00,synthetic,synth_00463,,0.0,28.6139,77.209
88,30.8,46.4,22,24,2025-10-04 03:40:05+00:00,synthetic,synth_00464,,0.0,28.6139,77.209
90,32.0,44.4,21,21,2025-10-04 04:40:05+00:00,synthetic,synth_00465,,0.0,28.6139,77.209
92,32.5,44.9,5,5,2025-10-04 05:40:05+00:00,synthetic,synth_00466,,0.0,28.6139,77.209
94,33.9,38.9,14,14,2025-10-04 06:40:05+00:00,synthetic,synth_00467,,0.0,28.6139,77.209
99,34.8,39.3,33,33,2025-10-04 07:40:05+00:00,synthetic,synth_00468,,0.0,28.6139,77.209
108,36.5,38.7,55,55,2025-10-04 08:40:05+00:00,synthetic,synth_00469,,0.0,28.6139,77.209
105,36.2,36.0,53,61,2025-10-04 09:40:05+00:00,synthetic,synth_00470,,0.0,28.6139,77.209
106,36.6,36.6,27,27,2025-10-04 10:40:05+00:00,synthetic,synth_00471,,0.0,28.6139,77.209
106,35.2,39.3,41,46,2025-10-04 11:40:05+00:00,synthetic,synth_00472,,0.0,28.6139,77.209
108,35.2,37.4,42,42,2025-10-04 12:40:05+00:00,synthetic,synth_00473,,0.0,28.6139,77.209
100,33.2,41.8,11,11,2025-10-04 13:40:05+00:00,synthetic,synth_00474,,0.0,28.6139,77.209
93,32.7,45.7,54,55,2025-10-04 14:40:05+00:00,synthetic,synth_00475,,0.0,28.6139,77.209
88,33.2,44.5,24,26,2025-10-04 15:40:05+00:00,synthetic,synth_00476,,0.0,28.6139,77.209
85,31.9,46.6,39,39,2025-10-04 16:40:05+00:00,synthetic,synth_00477,,0.0,28.6139,77.209
90,30.2,51.3,44,45,2025-10-04 17:40:05+00:00,synthetic,synth_00478,,0.0,28.6139,77.209
93,28.1,52.3,16,16,2025-10-04 18:40:05+00:00,synthetic,synth_00479,,0.0,28.6139,77.209
86,27.2,55.6,5,5,2025-10-04 19:40:05+00:00,synthetic,synth_00480,,0.0,28.6139,77.209
87,28.5,54.9,57,57,2025-10-04 20:40:05+00:00,synthetic,synth_00481,,0.0,28.6139,77.209
91,28.5,60.4,24,29,2025-10-04 21:40:05+00:00,synthetic,synth_00482,,0.0,28.6139,77.209
90,28.1,53.7,34,37,2025-10-04 22:40:05+00:00,synthetic,synth_00483,,0.0,28.6139,77.209
84,28.3,52.3,42,48,2025-10-04 23:40:05+00:00,synthetic,synth_00484,,0.0,28.6139,77.209
83,28.4,55.0,39,45,2025-10-05 00:40:05+00:00,synthetic,synth_00485,,0.0,28.6139,77.209
83,30.0,53.0,37,41,2025-10-05 01:40:05+00:00,synthetic,synth_00486,,0.0,28.6139,77.209
83,30.6,49.6,27,29,2025-10-05 02:40:05+00:00,synthetic,synth_00487,,0.0,28.6139,77.209
90,32.8,44.8,46,51,2025-10-05 03:40:05+00:00,synthetic,synth_00488,,0.0,28.6139,77.209
93,32.8,45.2,53,55,2025-10-05 04:40:05+00:00,synthetic,synth_00489,,0.0,28.6139,77.209
96,33.9,42.0,26,26,2025-10-05 05:40:05+00:00,synthetic,synth_00490,,0.0,28.6139,77.209
95,33.0,39.9,5,5,2025-10-05 06:40:05+00:00,synthetic,synth_00491,,0.0,28.6139,77.209
99,35.1,44.0,67,69,2025-10-05 07:40:05+00:00,synthetic,synth_00492,,0.0,28.6139,77.209
105,34.5,39.7,13,13,2025-10-05 08:40:05+00:00,synthetic,synth_00493,,0.0,28.6139,77.209
109,36.1,37.2,24,26,2025-10-05 09:40:05+00:00,synthetic,synth_00494,,0.0,28.6139,77.209
96,34.7,44.3,35,36,2025-10-05 10:40:05+00:00,synthetic,synth_00495,,0.0,28.6139,77.209
98,35.6,39.1,19,23,2025-10-05 11:40:05+00:00,synthetic,synth_00496,,0.0,28.6139,77.209
